Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador
1950,2.66,73.7,87.7,821.0,3.24,3.29,4.03,3.36,16.2,5.8,3899.0,75.0,0.0
1951,2.17,93.8,88.3,960.0,4.25,3.26,3.54,3.74,8.7,6.8,3901.0,75.0,2.0
1952,2.01,82.6,74.8,864.0,4.09,4.26,3.37,3.96,8.7,8.3,3903.0,75.0,4.0
1953,2.62,74.1,72.4,847.0,4.65,3.3,3.08,4.68,6.4,8.4,3905.0,75.0,6.0
1954,2.64,76.8,80.6,865.0,4.55,3.74,4.74,3.69,8.8,11.6,3907.0,75.0,8.0
1955,2.43,91.0,95.1,822.0,3.74,4.09,4.84,3.7,15.7,5.5,3909.0,75.0,10.0
1956,2.39,72.3,85.4,938.0,3.01,3.64,3.68,4.84,3.1,9.2,3911.0,75.0,12.0
1957,2.66,85.9,70.9,954.0,4.61,4.14,3.51,3.2,6.5,15.2,3913.0,75.0,14.0
1958,2.25,86.1,88.0,982.0,3.85,3.9,4.74,4.99,3.4,14.9,3915.0,75.0,16.0
1959,3.46,99.8,90.7,954.0,3.39,3.2,3.25,4.4,5.3,11.0,3917.0,75.0,18.0
1960,2.1,99.0,71.4,1033.0,4.72,3.15,4.99,3.2,4.2,3.6,3919.0,75.0,20.0
1961,2.37,74.1,85.4,1081.0,4.13,4.69,3.92,4.73,3.4,3.5,3921.0,75.0,22.0
1962,2.9,84.2,75.4,878.0,4.91,4.92,3.34,4.27,7.1,4.0,3923.0,75.0,24.0
1963,2.13,96.2,98.6,878.0,4.86,4.74,3.79,3.93,11.1,11.7,3925.0,75.0,26.0
1964,2.2,85.2,88.0,848.0,3.77,4.68,3.25,3.5,13.6,17.8,3927.0,75.0,28.0
1965,2.32,70.4,98.5,929.0,3.6,3.74,4.53,3.6,16.8,11.6,3929.0,75.0,30.0
1966,2.16,88.8,96.9,974.0,4.8,4.98,3.98,4.83,6.3,4.5,3931.0,75.0,32.0
1967,2.86,87.4,73.7,862.0,4.84,3.07,4.82,4.06,10.2,7.0,3933.0,75.0,34.0
1968,2.46,96.8,89.0,908.0,3.72,4.46,4.08,4.04,11.1,14.5,3935.0,75.0,36.0
1969,2.05,77.9,92.9,870.0,4.45,3.09,4.73,3.33,10.8,4.0,3937.0,75.0,38.0
1970,2.31,77.7,88.4,899.0,4.07,4.46,4.51,3.58,10.7,4.1,3939.0,75.0,40.0
1971,2.17,78.6,71.6,1008.0,3.61,3.12,4.77,3.96,12.7,8.2,3941.0,75.0,42.0
1972,2.46,85.2,75.5,1068.0,4.44,3.84,3.7,4.96,15.2,11.6,3943.0,75.0,44.0
1973,2.75,95.8,78.5,967.0,3.77,4.02,3.4,4.72,10.5,8.2,3945.0,75.0,46.0
1974,2.19,81.0,83.8,1009.0,3.85,4.76,3.58,4.14,11.6,6.3,3947.0,75.0,48.0
1975,2.3,84.9,92.8,815.0,3.73,4.23,4.59,4.85,12.5,16.5,3949.0,75.0,50.0
1976,3.45,87.3,87.8,1033.0,4.53,3.94,4.09,4.07,11.9,16.7,3951.0,76.0,0.0
1977,3.44,83.3,71.4,897.0,4.11,4.85,4.1,3.72,4.6,11.9,3953.0,76.0,2.0
1978,2.51,98.9,95.8,983.0,4.68,4.88,4.19,3.88,4.5,6.5,3955.0,76.0,4.0
1979,3.45,88.9,75.7,968.0,3.03,4.57,3.63,4.49,6.0,17.5,3957.0,76.0,6.0
1980,2.25,89.6,92.8,1091.0,3.34,4.41,4.01,4.37,5.2,3.8,3959.0,76.0,8.0
1981,2.47,94.0,91.4,858.0,3.06,4.44,4.88,3.39,9.5,10.3,3961.0,76.0,10.0
1982,2.19,99.1,70.1,1025.0,3.96,3.18,4.08,3.33,17.6,16.3,3963.0,76.0,12.0
1983,2.77,74.1,85.9,875.0,3.37,4.41,3.16,3.47,11.1,7.9,3965.0,76.0,14.0
1984,3.35,91.6,80.9,850.0,4.75,3.07,4.79,3.89,12.1,11.7,3967.0,76.0,16.0
1985,3.21,73.1,99.7,935.0,3.1,4.23,3.09,4.44,6.2,8.8,3969.0,76.0,18.0
1986,2.03,70.4,79.2,1029.0,4.37,4.16,4.89,4.03,5.6,3.3,3971.0,76.0,20.0
1987,2.25,93.9,91.2,1071.0,3.95,4.98,4.6,3.85,16.9,13.0,3973.0,76.0,22.0
1988,2.39,90.8,87.0,849.0,4.35,4.26,4.55,4.47,6.9,15.7,3975.0,76.0,24.0
1989,2.18,75.4,99.3,822.0,3.77,3.16,4.95,3.67,13.9,16.9,3977.0,76.0,26.0
1990,3.2,79.6,70.3,908.0,3.93,3.99,4.73,3.36,8.6,10.0,3979.0,76.0,28.0
1991,2.95,77.5,79.3,1034.0,3.67,3.43,4.77,4.04,16.1,12.1,3981.0,76.0,30.0
1992,3.44,79.2,71.3,911.0,3.08,3.26,4.44,4.63,10.4,13.1,3983.0,76.0,32.0
1993,2.19,91.3,92.0,842.0,4.23,4.12,4.96,4.28,15.1,5.2,3985.0,76.0,34.0
1994,3.28,90.8,89.6,829.0,3.45,3.58,3.99,3.46,13.5,12.9,3987.0,76.0,36.0
1995,2.65,75.8,93.6,957.0,3.89,3.56,3.51,4.6,7.2,14.0,3989.0,76.0,38.0
1996,2.57,78.7,70.9,849.0,4.75,4.71,4.62,4.86,8.9,11.4,3991.0,76.0,40.0
1997,2.27,81.1,74.9,848.0,4.43,4.11,3.85,3.95,14.7,3.2,3993.0,76.0,42.0
1998,2.99,71.5,99.3,1015.0,3.01,3.67,4.03,4.21,6.6,12.1,3995.0,76.0,44.0
1999,2.26,97.2,91.5,961.0,3.26,4.0,4.68,4.74,13.4,13.0,3997.0,76.0,46.0
2000,3.05,94.5,80.4,1063.0,4.4,4.38,4.48,4.54,8.6,13.9,3999.0,76.0,48.0
2001,2.04,97.7,98.6,984.0,3.56,3.19,3.15,3.48,7.5,14.3,4001.0,76.0,50.0
2002,2.54,88.2,84.7,810.0,3.2,3.63,4.16,3.19,4.9,14.3,4003.0,77.0,0.0
2003,3.06,98.7,73.0,909.0,3.72,3.41,4.82,3.86,16.9,6.0,4005.0,77.0,2.0
2004,2.98,97.2,84.0,873.0,4.02,3.35,4.21,4.02,12.9,9.6,4007.0,77.0,4.0
2005,3.06,92.4,80.5,998.0,3.81,4.99,3.94,4.75,8.1,15.7,4009.0,77.0,6.0
2006,2.34,92.5,92.7,847.0,4.7,3.54,3.64,3.37,5.9,7.7,4011.0,77.0,8.0
2007,3.25,92.0,88.5,860.0,3.08,3.11,3.61,4.94,5.2,3.0,4013.0,77.0,10.0
2008,3.23,78.6,94.6,1007.0,4.95,3.92,4.4,3.55,15.9,16.4,4015.0,77.0,12.0
2009,2.24,77.9,93.3,898.0,4.47,3.42,4.61,3.65,11.7,15.7,4017.0,77.0,14.0
2010,3.26,97.5,72.0,927.0,4.17,4.3,4.69,3.29,3.1,14.5,4019.0,77.0,16.0
2011,2.96,88.6,81.9,810.0,4.32,4.57,3.37,3.59,16.3,5.5,4021.0,77.0,18.0
2012,2.01,71.7,92.9,1078.0,3.83,3.48,3.37,4.34,15.0,13.1,4023.0,77.0,20.0
2013,2.18,75.4,77.4,928.0,4.17,3.27,4.83,3.26,5.5,16.1,4025.0,77.0,22.0
2014,2.42,74.3,95.3,1018.0,3.42,3.36,3.75,4.77,17.9,13.2,4027.0,77.0,24.0
2015,2.73,96.9,87.0,956.0,3.24,3.64,4.56,3.02,10.2,11.1,4029.0,77.0,26.0
2016,2.82,79.4,74.5,1089.0,3.23,3.32,4.31,4.73,11.2,16.1,4031.0,77.0,28.0
2017,2.87,79.8,92.4,1088.0,4.66,3.25,3.19,3.39,15.4,9.9,4033.0,77.0,30.0
2018,3.37,75.7,79.0,849.0,4.7,4.79,3.19,4.12,4.0,11.5,4035.0,77.0,32.0
2019,3.37,98.3,96.4,914.0,4.23,4.85,3.25,4.95,3.4,10.8,4037.0,77.0,34.0
2020,2.19,99.2,94.3,1091.0,4.52,4.3,3.84,3.94,12.5,4.8,4039.0,77.0,36.0
2021,2.24,77.8,86.2,807.0,3.16,4.54,4.61,4.72,17.5,4.4,4041.0,77.0,38.0
2022,2.63,98.8,83.2,1085.0,4.98,4.27,4.91,3.33,13.8,12.7,4043.0,77.0,40.0
2023,2.49,80.5,84.0,838.0,3.06,4.15,3.25,3.53,14.7,3.1,4045.0,77.0,42.0
2024,3.32,82.2,80.0,1087.0,4.95,4.1,3.62,3.37,9.1,11.3,4047.0,77.0,44.0
2025,2.53,85.4,94.9,871.0,4.84,4.51,4.02,3.05,14.1,9.4,4049.0,77.0,46.0
2026,2.09,99.5,70.2,860.0,3.42,3.92,3.47,3.06,14.8,10.5,4051.0,77.0,48.0
2027,3.29,97.0,72.3,969.0,3.98,4.57,4.75,4.99,6.5,12.6,4053.0,77.0,50.0
2028,2.09,89.9,84.7,876.0,4.33,3.48,4.19,4.33,16.9,16.4,4055.0,78.0,0.0
2029,2.05,81.8,82.2,842.0,4.19,4.93,4.86,3.87,7.9,9.6,4057.0,78.0,2.0
2030,3.25,76.0,80.3,875.0,4.73,3.69,4.66,3.33,12.0,7.7,4059.0,78.0,4.0
2031,2.11,72.6,75.5,1006.0,4.74,3.09,3.67,4.18,3.4,12.6,4061.0,78.0,6.0
2032,3.39,99.3,77.5,984.0,4.02,4.24,4.99,3.85,8.5,17.6,4063.0,78.0,8.0
2033,2.54,88.1,98.3,884.0,3.08,4.44,3.23,4.01,16.8,7.0,4065.0,78.0,10.0
2034,3.36,73.8,75.8,817.0,4.43,4.9,4.96,4.65,14.3,5.1,4067.0,78.0,12.0
2035,2.75,88.3,80.3,1032.0,4.43,4.77,4.76,3.36,5.7,9.0,4069.0,78.0,14.0
2036,2.77,72.9,71.4,1021.0,4.94,4.51,3.44,4.39,11.8,7.5,4071.0,78.0,16.0
2037,2.86,96.7,71.6,1068.0,3.25,4.82,3.93,4.0,3.8,10.3,4073.0,78.0,18.0
2038,2.09,80.3,99.6,911.0,3.93,3.96,3.45,3.1,7.3,4.1,4075.0,78.0,20.0
2039,3.43,76.8,95.0,1066.0,3.12,3.85,4.33,3.68,9.1,6.3,4077.0,78.0,22.0
2040,3.31,79.1,98.3,845.0,4.77,3.81,4.18,4.5,3.6,7.6,4079.0,78.0,24.0
2041,2.67,99.6,88.1,806.0,3.81,4.75,4.38,3.77,16.5,14.5,4081.0,78.0,26.0
2042,2.19,71.6,90.6,813.0,3.71,3.69,3.53,3.85,7.9,17.7,4083.0,78.0,28.0
2043,2.66,70.9,95.5,905.0,3.57,3.13,4.89,4.62,17.5,11.9,4085.0,78.0,30.0
2044,3.19,77.1,96.9,860.0,3.64,3.26,4.85,4.77,5.4,13.3,4087.0,78.0,32.0
2045,2.72,73.6,87.5,1064.0,3.73,4.75,4.89,4.97,17.0,12.8,4089.0,78.0,34.0
2046,3.01,89.0,77.1,1009.0,4.23,3.26,4.33,3.51,4.9,15.5,4091.0,78.0,36.0
2047,2.05,99.6,97.6,1098.0,3.35,3.79,4.94,4.18,10.6,7.9,4093.0,78.0,38.0
2048,2.56,75.5,88.7,974.0,4.26,4.47,4.66,3.97,15.0,3.4,4095.0,78.0,40.0
2049,2.21,95.9,70.4,810.0,3.16,4.84,4.19,3.87,8.4,11.3,4097.0,78.0,42.0
2050,2.85,88.1,86.1,857.0,3.05,3.21,4.47,3.89,12.5,16.4,4099.0,78.0,44.0
2051,3.19,78.2,88.9,832.0,4.57,4.74,3.28,4.58,16.2,12.9,4101.0,78.0,46.0
2052,2.17,88.3,78.6,807.0,3.18,3.4,4.48,3.0,4.5,16.0,4103.0,78.0,48.0
2053,2.55,96.2,77.5,981.0,3.79,3.42,3.59,4.41,13.4,8.4,4105.0,78.0,50.0
2054,2.78,99.7,97.6,1056.0,3.28,4.1,4.43,3.25,4.5,8.1,4107.0,79.0,0.0
2055,2.72,90.3,70.1,862.0,4.36,3.92,3.57,4.42,5.7,3.7,4109.0,79.0,2.0
2056,3.09,98.5,75.0,824.0,3.94,3.84,3.76,3.21,10.9,12.5,4111.0,79.0,4.0
2057,3.44,96.4,94.8,876.0,4.31,4.33,4.16,3.8,10.0,11.4,4113.0,79.0,6.0
2058,2.35,79.4,97.2,1035.0,4.6,3.9,4.53,4.09,16.9,11.5,4115.0,79.0,8.0
2059,2.99,82.5,96.5,940.0,3.5,3.32,3.72,3.85,7.7,15.8,4117.0,79.0,10.0
2060,2.96,86.2,84.5,905.0,3.0,4.25,4.66,4.77,10.9,15.7,4119.0,79.0,12.0
2061,2.47,73.3,88.2,975.0,4.85,3.18,4.82,4.01,15.4,6.4,4121.0,79.0,14.0
2062,3.03,87.9,94.1,863.0,4.21,3.25,3.86,4.92,4.5,12.0,4123.0,79.0,16.0
2063,2.36,89.0,74.6,1049.0,4.47,4.85,4.79,4.45,12.5,8.2,4125.0,79.0,18.0
2064,2.83,95.3,71.4,1080.0,4.49,4.92,3.89,3.33,12.1,6.9,4127.0,79.0,20.0
2065,2.06,82.8,96.6,823.0,3.52,3.28,4.15,4.45,4.1,10.4,4129.0,79.0,22.0
2066,2.88,71.0,91.4,1098.0,3.46,3.53,4.5,3.02,13.7,5.0,4131.0,79.0,24.0
2067,3.44,75.4,88.7,963.0,3.39,4.07,4.03,3.1,8.4,3.7,4133.0,79.0,26.0
2068,2.73,71.5,97.4,1048.0,4.34,3.02,4.38,4.18,10.8,11.6,4135.0,79.0,28.0
2069,3.37,87.1,74.9,1092.0,4.13,4.71,4.58,3.5,9.5,15.0,4137.0,79.0,30.0
2070,3.33,78.0,87.7,995.0,4.83,4.43,3.05,4.29,16.1,9.2,4139.0,79.0,32.0
2071,2.81,87.9,79.0,827.0,3.42,4.57,4.29,3.25,15.8,5.2,4141.0,79.0,34.0
2072,3.48,89.7,95.6,1049.0,3.86,3.92,3.64,3.71,3.2,12.9,4143.0,79.0,36.0
2073,3.47,86.6,90.6,987.0,3.22,3.28,3.36,4.88,4.2,12.4,4145.0,79.0,38.0
2074,2.79,86.0,92.1,886.0,4.06,4.7,4.79,3.23,13.1,10.8,4147.0,79.0,40.0
2075,2.73,84.7,90.0,1089.0,4.78,3.08,3.4,4.98,6.1,3.7,4149.0,79.0,42.0
2076,3.42,94.9,95.1,946.0,3.79,4.53,3.95,3.04,17.9,6.3,4151.0,79.0,44.0
2077,2.99,90.4,87.9,998.0,4.61,4.37,3.92,4.35,12.3,17.0,4153.0,79.0,46.0
2078,3.14,87.9,82.1,850.0,4.68,4.58,3.54,3.97,13.4,4.4,4155.0,79.0,48.0
2079,2.72,96.9,72.3,831.0,4.8,3.29,4.94,4.55,4.9,9.1,4157.0,79.0,50.0
2080,2.34,78.6,92.5,1060.0,4.83,4.51,3.34,3.08,11.8,13.3,4159.0,80.0,0.0
2081,2.51,86.3,80.9,896.0,3.44,3.59,3.12,4.49,13.3,7.1,4161.0,80.0,2.0
2082,3.48,81.0,81.7,923.0,4.73,3.75,3.08,4.61,16.6,12.4,4163.0,80.0,4.0
2083,3.48,87.9,84.0,1034.0,4.2,3.92,4.24,3.98,3.9,3.7,4165.0,80.0,6.0
2084,2.73,91.3,76.7,893.0,4.11,4.74,3.13,4.89,9.6,11.2,4167.0,80.0,8.0
2085,2.69,96.6,98.6,837.0,3.42,4.53,4.35,4.42,6.9,11.0,4169.0,80.0,10.0
2086,3.08,89.1,95.9,1050.0,4.86,3.08,3.43,3.55,14.4,5.0,4171.0,80.0,12.0
2087,2.42,76.1,80.3,1078.0,4.29,4.94,3.24,3.9,7.0,15.0,4173.0,80.0,14.0
2088,2.53,87.2,86.1,887.0,4.3,3.98,4.33,3.69,8.8,14.5,4175.0,80.0,16.0
2089,2.75,79.3,70.8,822.0,3.11,3.32,3.93,4.18,3.4,9.0,4177.0,80.0,18.0
2090,2.57,92.3,91.5,970.0,3.2,3.05,4.37,3.26,16.9,7.0,4179.0,80.0,20.0
2091,2.36,83.9,74.0,972.0,4.3,3.06,3.79,3.26,4.3,14.7,4181.0,80.0,22.0
2092,2.33,87.5,80.0,1018.0,4.77,3.74,4.2,3.08,6.7,6.4,4183.0,80.0,24.0
2093,3.37,89.8,99.8,1064.0,4.02,3.82,4.31,4.42,12.7,6.1,4185.0,80.0,26.0
2094,2.32,88.3,93.2,1040.0,3.77,3.64,4.82,4.65,17.3,11.2,4187.0,80.0,28.0
2095,2.1,72.5,76.5,1096.0,3.38,4.42,3.25,3.19,15.0,15.2,4189.0,80.0,30.0
2096,3.14,91.3,85.3,1070.0,3.11,4.5,4.75,3.03,8.7,4.2,4191.0,80.0,32.0
2097,2.47,84.8,92.9,1079.0,3.29,4.21,4.53,4.59,12.7,16.5,4193.0,80.0,34.0
2098,2.39,86.7,93.6,910.0,4.03,3.89,3.09,4.48,5.6,14.7,4195.0,80.0,36.0
2099,3.46,81.0,70.5,849.0,4.57,3.02,4.39,3.19,3.0,9.5,4197.0,80.0,38.0
2100,2.82,82.3,90.0,806.0,3.0,4.27,3.64,4.1,7.6,14.7,4199.0,80.0,40.0
2101,2.17,97.4,84.1,1018.0,3.4,3.19,3.56,3.98,15.8,9.4,4201.0,80.0,42.0
2102,2.33,80.9,70.6,991.0,3.65,3.29,3.3,3.27,9.8,8.6,4203.0,80.0,44.0
2103,3.3,96.1,87.3,946.0,3.36,3.53,4.25,4.91,16.6,16.4,4205.0,80.0,46.0
2104,2.24,93.4,81.5,1007.0,3.53,4.33,4.77,3.58,14.0,9.9,4207.0,80.0,48.0
2105,2.5,94.7,72.1,971.0,3.5,3.96,4.03,4.29,8.5,10.5,4209.0,80.0,50.0
2106,3.22,71.1,74.3,1043.0,3.02,4.72,3.2,4.97,8.6,10.2,4211.0,81.0,0.0
2107,2.32,78.9,92.1,921.0,4.72,3.75,4.7,4.05,4.9,4.2,4213.0,81.0,2.0
2108,3.39,72.5,70.9,942.0,4.79,3.7,4.03,3.45,9.6,12.8,4215.0,81.0,4.0
2109,2.17,85.4,90.1,1030.0,4.97,3.24,4.97,4.59,5.9,11.7,4217.0,81.0,6.0
2110,3.29,80.4,83.5,955.0,3.57,4.24,3.58,3.55,16.7,6.4,4219.0,81.0,8.0
2111,2.67,74.5,77.8,1059.0,4.36,3.42,4.61,3.63,4.8,14.9,4221.0,81.0,10.0
2112,3.08,70.2,85.2,810.0,4.31,4.47,4.05,4.73,16.7,16.6,4223.0,81.0,12.0
2113,2.65,76.4,77.1,884.0,3.8,3.55,4.8,4.75,6.3,7.1,4225.0,81.0,14.0
2114,2.2,82.1,89.5,895.0,4.16,3.43,3.04,3.49,6.1,3.5,4227.0,81.0,16.0
2115,3.26,77.0,95.7,953.0,4.67,4.73,3.21,4.22,16.8,9.4,4229.0,81.0,18.0
2116,2.44,81.4,75.9,1060.0,4.76,4.23,3.17,4.08,14.3,3.4,4231.0,81.0,20.0
2117,3.27,75.2,83.0,1007.0,4.45,3.47,4.53,3.12,15.5,12.1,4233.0,81.0,22.0
2118,2.92,87.5,70.3,1059.0,4.21,4.49,3.95,4.19,7.0,3.4,4235.0,81.0,24.0
2119,3.02,85.4,95.1,830.0,3.71,4.52,3.25,3.42,15.1,15.2,4237.0,81.0,26.0
2120,3.24,86.2,99.8,940.0,3.58,4.47,3.4,4.39,6.8,17.8,4239.0,81.0,28.0
2121,3.31,85.2,79.7,993.0,3.52,4.37,4.95,4.33,17.5,7.9,4241.0,81.0,30.0
2122,3.4,75.3,79.2,970.0,4.95,3.97,3.87,3.9,15.7,12.4,4243.0,81.0,32.0
2123,2.81,71.4,81.4,1023.0,3.64,3.34,3.1,3.35,14.3,8.6,4245.0,81.0,34.0
2124,2.99,81.6,75.4,1049.0,3.23,3.18,3.47,3.96,6.3,9.5,4247.0,81.0,36.0
2125,3.13,96.4,80.4,1020.0,3.97,3.77,4.69,4.25,15.3,11.4,4249.0,81.0,38.0
2126,2.65,94.0,83.3,950.0,4.99,4.16,3.32,4.13,13.9,8.2,4251.0,81.0,40.0
2127,2.86,81.5,87.9,918.0,4.92,4.58,4.97,3.99,4.0,3.7,4253.0,81.0,42.0
2128,2.42,78.0,93.6,1066.0,4.25,3.87,4.81,3.32,6.8,15.4,4255.0,81.0,44.0
2129,2.34,82.4,76.8,954.0,3.22,3.84,4.02,4.02,6.1,17.1,4257.0,81.0,46.0
2130,3.08,77.6,89.9,935.0,4.7,4.92,4.98,4.02,11.7,13.7,4259.0,81.0,48.0
2131,2.88,99.5,73.9,1060.0,3.71,3.05,4.88,4.94,14.4,6.4,4261.0,81.0,50.0
2132,2.15,71.6,82.6,1076.0,3.68,3.39,4.53,3.05,3.5,13.1,4263.0,82.0,0.0
2133,3.29,93.2,97.0,898.0,4.58,3.66,3.28,3.21,15.0,11.2,4265.0,82.0,2.0
2134,2.51,79.5,93.1,929.0,3.04,3.34,3.17,4.3,11.1,10.7,4267.0,82.0,4.0
2135,2.78,79.3,83.6,914.0,4.38,4.73,4.81,4.06,12.4,4.6,4269.0,82.0,6.0
2136,2.2,91.5,72.9,976.0,3.39,3.28,3.68,3.91,15.2,6.1,4271.0,82.0,8.0
2137,2.64,81.1,76.1,830.0,3.86,4.83,4.81,3.2,15.0,3.3,4273.0,82.0,10.0
2138,2.73,82.6,99.4,974.0,3.57,4.25,3.12,3.67,13.2,10.0,4275.0,82.0,12.0
2139,3.4,98.0,90.8,882.0,3.89,4.0,4.56,3.69,13.2,5.4,4277.0,82.0,14.0
2140,2.97,91.6,87.9,986.0,4.49,3.62,4.18,4.28,15.7,8.1,4279.0,82.0,16.0
2141,2.6,75.7,97.1,1026.0,4.76,4.65,3.55,3.43,4.9,12.2,4281.0,82.0,18.0
2142,3.46,80.8,82.4,931.0,3.6,4.98,4.39,3.46,4.5,5.9,4283.0,82.0,20.0
2143,2.1,95.6,95.4,1051.0,3.21,4.44,3.43,3.07,9.4,17.7,4285.0,82.0,22.0
2144,2.46,86.7,77.9,902.0,4.76,3.44,4.61,4.76,10.9,11.1,4287.0,82.0,24.0
2145,2.51,91.4,86.8,970.0,3.01,3.75,3.47,4.29,16.0,6.4,4289.0,82.0,26.0
2146,2.12,88.9,83.5,1020.0,3.93,4.08,4.39,3.66,12.8,16.1,4291.0,82.0,28.0
2147,3.28,82.6,94.7,956.0,3.08,3.97,4.5,3.26,7.3,7.6,4293.0,82.0,30.0
2148,3.02,88.1,99.5,1035.0,4.98,4.85,3.27,4.6,3.1,5.3,4295.0,82.0,32.0
2149,2.06,92.5,70.6,886.0,3.27,4.54,3.88,4.1,12.5,9.5,4297.0,82.0,34.0
2150,3.01,85.4,91.5,965.0,4.03,4.88,4.85,4.54,12.7,11.3,4299.0,82.0,36.0
2151,2.79,98.1,97.3,1060.0,4.98,3.19,4.23,4.68,14.7,8.2,4301.0,82.0,38.0
2152,3.06,90.1,79.0,993.0,3.67,4.54,3.76,3.65,7.4,7.7,4303.0,82.0,40.0
2153,2.73,73.0,70.0,1035.0,3.06,4.32,4.42,4.07,12.4,14.4,4305.0,82.0,42.0
2154,2.67,78.1,98.3,804.0,3.49,3.92,4.38,4.6,4.9,13.0,4307.0,82.0,44.0
2155,3.46,82.3,77.3,1090.0,4.17,4.32,3.41,3.48,6.7,15.1,4309.0,82.0,46.0
2156,3.42,72.0,94.4,808.0,3.3,4.54,4.71,3.24,14.7,5.2,4311.0,82.0,48.0
2157,2.07,75.6,79.0,852.0,4.42,4.4,3.92,4.22,16.2,6.3,4313.0,82.0,50.0
2158,3.17,84.3,98.4,817.0,4.49,3.95,4.5,4.33,4.9,10.0,4315.0,83.0,0.0
2159,2.37,77.0,84.0,923.0,4.24,3.1,3.22,4.9,3.5,15.8,4317.0,83.0,2.0
2160,2.04,89.5,98.8,1070.0,3.91,4.63,3.7,3.76,17.4,8.3,4319.0,83.0,4.0
2161,3.38,93.1,90.8,815.0,3.23,3.81,3.69,4.54,12.9,3.6,4321.0,83.0,6.0
2162,2.69,98.0,82.5,977.0,4.63,4.95,3.78,4.24,15.0,16.7,4323.0,83.0,8.0
2163,2.1,85.4,75.0,1063.0,3.78,3.4,3.24,4.81,11.6,7.2,4325.0,83.0,10.0
2164,2.03,85.6,82.1,1088.0,4.4,3.12,4.0,3.34,16.7,10.3,4327.0,83.0,12.0
2165,2.79,91.1,80.4,861.0,4.96,3.07,3.49,4.33,12.9,3.4,4329.0,83.0,14.0
2166,3.29,92.5,72.3,958.0,4.75,3.36,3.27,3.15,5.8,15.8,4331.0,83.0,16.0
2167,2.26,76.0,95.6,1053.0,4.25,3.82,3.49,4.73,3.6,6.4,4333.0,83.0,18.0
2168,2.51,98.3,79.2,812.0,3.14,4.3,3.65,4.44,6.8,12.4,4335.0,83.0,20.0
2169,2.6,80.1,81.3,933.0,3.03,4.89,3.49,3.89,8.6,17.8,4337.0,83.0,22.0
2170,2.6,94.3,95.7,959.0,4.54,3.94,3.52,3.99,3.3,5.2,4339.0,83.0,24.0
2171,2.52,80.8,87.9,844.0,3.15,4.37,3.61,4.18,13.4,8.1,4341.0,83.0,26.0
2172,2.35,84.8,75.5,893.0,3.97,4.39,4.12,4.19,11.8,14.2,4343.0,83.0,28.0
2173,2.9,89.0,93.9,1054.0,4.79,4.22,4.09,4.79,15.0,17.7,4345.0,83.0,30.0
2174,3.28,74.7,97.4,1098.0,3.73,4.73,4.26,4.43,3.8,3.8,4347.0,83.0,32.0
2175,2.02,83.8,71.0,829.0,3.46,3.85,3.42,3.94,5.5,16.3,4349.0,83.0,34.0
2176,3.4,72.5,93.8,817.0,3.43,4.01,3.03,3.0,9.3,17.9,4351.0,83.0,36.0
2177,2.88,83.1,94.6,885.0,3.85,4.24,3.18,4.44,14.9,6.7,4353.0,83.0,38.0
2178,3.3,79.3,87.6,831.0,3.76,4.39,4.03,4.11,10.2,9.4,4355.0,83.0,40.0
2179,2.31,86.5,99.5,1095.0,4.34,4.86,3.07,4.49,17.8,5.1,4357.0,83.0,42.0
2180,2.31,80.5,79.4,811.0,4.23,4.69,3.88,4.62,12.8,13.8,4359.0,83.0,44.0
2181,2.73,96.5,71.6,941.0,4.65,4.5,3.5,4.27,11.2,17.5,4361.0,83.0,46.0
2182,2.91,75.1,97.3,837.0,3.76,3.61,4.84,3.3,16.6,9.0,4363.0,83.0,48.0
2183,2.63,89.1,93.9,972.0,3.98,4.11,3.76,3.78,17.5,9.9,4365.0,83.0,50.0
2184,3.07,96.5,93.5,825.0,3.45,4.67,4.45,4.15,10.8,4.8,4367.0,84.0,0.0
2185,2.61,91.2,88.1,930.0,4.91,4.25,4.68,3.14,14.6,12.7,4369.0,84.0,2.0
2186,3.06,88.8,98.7,830.0,4.5,4.16,3.53,3.03,5.1,15.8,4371.0,84.0,4.0
2187,3.48,84.1,92.2,942.0,3.9,4.18,3.59,4.51,12.3,16.7,4373.0,84.0,6.0
2188,2.48,92.2,78.9,977.0,3.85,3.98,4.35,3.95,12.3,4.3,4375.0,84.0,8.0
2189,2.4,81.2,79.0,1039.0,4.28,3.29,4.36,4.69,10.3,17.1,4377.0,84.0,10.0
2190,2.35,98.8,97.6,897.0,4.48,3.56,3.21,3.99,10.2,12.5,4379.0,84.0,12.0
2191,2.75,82.7,88.6,1027.0,3.51,3.69,3.65,4.44,14.8,16.2,4381.0,84.0,14.0
2192,3.15,78.7,82.4,1081.0,3.33,4.4,3.14,3.79,12.7,15.9,4383.0,84.0,16.0
2193,2.75,99.8,93.7,1083.0,3.77,4.1,4.59,3.14,5.7,7.2,4385.0,84.0,18.0
2194,3.25,89.5,91.6,1045.0,4.18,3.44,3.96,4.1,6.4,6.2,4387.0,84.0,20.0
2195,3.06,77.2,75.3,859.0,3.76,4.82,3.54,4.6,15.8,4.5,4389.0,84.0,22.0
2196,2.36,87.2,87.6,943.0,4.03,4.07,4.0,4.88,3.7,13.7,4391.0,84.0,24.0
